"","AMC10","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC29","AMC2","AMC30","AMC31","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC39","AMC3","AMC40","AMC41","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC56","AMC57","AMC58","AMC59","AMC5","AMC60","AMC6","AMC7","AMC8","AMC91","AMC93","AMC94","AMC95","AMC96","AMC9"
"931866",0,60,0,74,44,24,77,0,219,111,0,0,64,0,68,66,0,76,122,0,412,0,0,212,0,16,64,113,172,0,68,0,0,361,0,1,41,99,360,19,0,91,0,18,0,237,885,0,0,472,560,251,235,214,74
"2991972",0,225,0,280,126,77,237,0,660,446,0,0,276,0,206,306,0,357,448,0,1732,0,2,970,3,61,304,490,763,1,323,0,0,1168,0,1,219,279,1542,161,0,269,0,75,0,840,3428,1,0,1931,2120,1031,983,872,290
"1333996",0,109,1,146,39,31,112,1,254,172,0,0,109,0,79,152,0,155,213,0,810,0,0,406,0,27,141,235,300,0,132,0,0,497,0,0,80,95,717,78,0,160,0,21,0,363,1600,0,0,822,847,434,412,364,142
"3076039",0,90,0,111,56,52,118,0,296,179,0,0,118,0,67,168,0,112,191,1,812,0,0,380,0,32,121,197,311,1,139,0,0,497,0,0,88,125,672,48,1,167,0,35,0,385,1553,0,0,903,942,508,418,432,150
"1404799",0,85,1,117,32,22,88,0,233,166,0,0,94,0,88,137,0,140,200,0,725,0,0,339,0,20,102,234,288,0,112,0,0,477,0,0,65,114,652,57,0,144,0,22,0,297,1453,0,0,853,853,425,362,402,104
"912",0,200,1,205,103,46,187,1,483,287,0,1,182,0,139,208,0,221,284,3,1224,0,0,659,0,73,171,293,549,0,197,1,0,834,0,0,168,170,1109,95,0,199,0,50,0,537,2350,0,1,1411,1528,755,690,622,188
"913",0,93,0,119,46,22,104,0,281,158,0,0,87,0,63,124,0,123,181,0,640,0,0,351,0,26,81,159,311,0,139,0,0,462,0,0,68,90,623,70,0,131,0,22,0,315,1352,0,0,742,784,410,386,337,121
"2483404",0,137,0,180,72,65,116,0,380,475,0,1,218,0,142,248,0,336,401,0,1422,0,0,790,0,51,256,470,689,0,262,0,1,698,0,0,217,144,1406,123,0,269,0,43,1,489,3309,0,0,1418,1511,707,594,672,172
"2865839",0,139,0,146,62,56,109,0,324,362,0,0,244,0,132,227,0,266,303,0,1178,1,0,655,0,45,225,367,473,0,223,0,0,652,0,0,166,162,1122,142,0,241,0,29,0,386,2557,0,0,1215,1149,613,567,566,163
"2493678",0,151,1,193,88,79,139,0,350,401,0,0,223,3,156,301,0,290,356,2,1371,0,0,669,0,60,224,389,689,0,272,0,0,660,0,0,205,168,1359,115,0,284,0,57,0,462,3049,0,0,1414,1456,623,606,624,188
"2584466",0,142,2,126,63,72,106,0,359,283,0,0,177,0,136,233,0,255,260,4,1134,0,0,606,0,49,211,283,486,0,184,1,0,550,0,0,143,151,1003,105,0,241,0,56,0,395,2109,0,0,1027,1131,539,495,525,128
"2589976",0,175,1,132,80,56,132,0,336,381,0,0,205,0,190,274,0,263,343,0,1113,0,0,634,0,53,204,396,484,0,234,0,0,614,0,0,145,182,1086,103,0,227,0,41,0,408,2454,0,0,1150,1113,582,522,616,165
"2956833",0,76,0,56,18,38,41,0,124,158,0,0,81,0,122,95,0,143,183,0,474,0,0,392,0,6,94,166,201,0,152,0,0,335,0,0,77,64,549,43,0,134,0,18,0,209,1382,0,0,492,533,241,305,267,99
"2744518",0,132,0,169,90,74,147,0,357,314,0,0,168,0,177,246,0,267,334,5,1246,0,0,666,0,57,210,379,513,0,247,0,0,603,0,0,126,155,1235,115,0,258,0,61,0,408,2640,0,0,1245,1246,703,604,641,158
"2744523",0,60,0,56,41,22,135,0,151,114,0,0,36,0,81,66,0,93,103,0,624,0,0,246,0,36,87,90,192,0,78,0,0,364,0,0,60,95,499,23,0,91,0,16,0,266,1077,0,0,446,402,240,213,227,65
"2744516",0,178,0,184,90,91,169,0,447,557,0,0,292,0,175,343,0,385,444,5,1729,0,0,834,0,70,301,475,854,0,358,0,0,905,0,0,251,241,1702,141,0,326,0,58,0,563,3924,0,0,1699,1697,813,801,751,247
"2744515",0,191,0,189,94,83,169,0,457,471,0,0,267,0,160,325,0,343,428,0,1576,0,0,944,0,59,252,476,812,0,333,0,0,790,0,0,182,183,1624,149,0,339,0,47,0,520,3764,0,0,1589,1543,747,772,683,228
"2108445",0,77,0,80,38,31,62,0,173,166,0,0,99,0,51,151,0,123,135,1,619,0,0,315,0,23,102,167,273,0,144,0,0,328,0,0,87,73,501,54,0,113,0,13,1,210,1248,2,0,591,614,301,256,308,87
"2493668",0,84,0,124,46,58,100,0,155,246,0,0,119,0,129,134,0,192,253,0,780,0,0,481,0,35,116,251,389,0,138,0,0,472,0,0,120,120,806,89,0,174,0,34,0,332,1781,0,0,778,824,441,350,410,113
"2493670",0,73,0,88,43,47,86,0,167,171,0,0,83,0,79,157,0,167,120,0,694,0,0,391,0,32,119,212,300,0,174,0,0,431,0,0,126,66,582,50,0,123,0,25,0,214,1512,0,0,723,694,326,327,397,88
"2589974",0,166,0,191,116,88,189,0,432,563,0,0,296,0,243,411,0,460,550,1,1861,0,0,1145,0,85,324,584,881,0,346,0,0,860,0,0,222,243,1874,149,0,427,0,77,0,621,4276,0,0,1758,1951,996,852,878,274
"2589888",0,201,0,243,131,85,207,0,524,616,0,0,357,0,225,434,0,488,578,0,2078,0,0,1177,0,101,375,644,934,0,410,0,0,1034,0,0,264,269,2157,161,0,391,0,64,0,650,4971,0,0,2038,1998,984,989,940,220
"2493671",0,83,0,77,55,42,76,0,187,217,0,0,112,0,99,138,0,130,168,0,646,0,0,407,0,40,96,188,316,0,119,0,1,371,0,0,103,92,586,72,0,159,0,36,0,225,1629,0,0,699,637,307,278,344,90
"1854057",0,29,8,40,11,12,27,0,47,47,0,0,36,0,18,30,0,40,64,0,198,0,0,96,0,1,26,66,71,0,44,0,0,108,0,0,18,32,181,24,4,45,0,16,0,88,388,0,0,209,186,108,83,121,15
"2865837",0,205,0,251,92,84,160,0,462,635,0,0,328,0,223,380,0,473,552,0,2066,0,0,1130,0,68,330,663,1018,0,384,0,0,960,0,0,290,258,2075,170,0,402,0,55,0,715,4744,0,0,1930,2075,1019,970,876,263
"2777475",0,113,1,146,53,64,125,0,305,331,0,0,190,0,159,229,0,274,328,0,1077,0,0,592,0,48,175,372,527,0,190,0,0,626,0,0,160,156,1118,146,0,248,0,49,0,438,2506,0,0,1040,1167,594,597,530,174
"2744521",0,46,0,78,19,32,62,0,156,141,0,0,91,0,69,105,0,122,149,0,540,0,0,314,0,27,86,168,241,0,126,0,0,316,0,0,92,87,574,47,0,109,0,22,0,214,1131,0,0,513,566,260,255,259,64
"2493679",0,191,1,277,105,119,193,0,599,633,0,0,313,0,222,438,0,495,614,0,2196,0,0,1125,0,100,341,626,1010,0,426,0,0,994,0,0,259,233,2154,204,0,397,0,48,0,680,4975,0,0,2108,2159,1048,977,950,250
"2493680",0,283,0,274,116,159,323,0,546,626,0,0,336,0,338,430,0,487,513,0,1931,0,0,1155,0,77,349,595,959,0,473,0,0,1153,0,0,324,288,1888,199,0,492,0,77,0,839,4182,0,0,1982,2080,1081,905,1033,337
"2589903",0,164,0,187,74,98,123,0,369,451,0,0,241,0,206,297,0,288,373,0,1316,0,0,683,0,58,228,385,627,0,242,0,0,642,0,0,189,164,1301,139,0,301,0,83,0,446,2879,0,0,1242,1226,682,576,618,214
"2654249",0,47,0,34,9,12,21,0,65,65,0,0,20,0,30,39,0,46,48,0,228,0,0,129,0,5,43,65,93,0,40,0,0,110,1,0,33,31,167,10,0,49,0,12,0,77,461,0,0,179,215,96,94,124,28
"2865838",0,193,0,202,121,109,232,0,534,590,0,0,336,0,239,372,0,450,467,0,2051,0,0,1092,0,93,349,603,934,0,405,0,0,1063,0,0,261,221,1952,184,0,438,0,83,0,697,4684,0,0,2018,1998,1049,937,919,299
"593909",0,266,1,266,109,133,214,1,621,645,0,0,352,0,238,438,0,422,592,0,2223,0,0,1161,0,115,384,620,1005,0,457,0,0,1107,0,0,335,276,2115,218,0,442,0,79,0,753,5118,0,0,2195,2226,1179,1021,999,310
"39645",0,105,0,101,41,35,74,0,206,156,0,0,96,0,64,147,0,130,176,0,548,0,0,322,0,23,111,133,283,0,100,0,0,287,0,0,89,86,501,63,0,104,0,40,0,200,1201,0,0,553,568,293,232,300,84
"1777866",0,122,1,126,74,70,137,0,341,362,0,0,193,0,144,305,0,273,333,0,1281,0,0,780,0,53,192,412,636,0,264,0,0,652,0,0,187,173,1282,107,0,275,0,58,0,465,2961,0,0,1231,1404,667,588,607,149
"2775404",0,32,0,44,15,16,17,0,60,65,0,0,59,0,24,28,0,54,67,0,225,0,0,136,0,10,35,52,106,0,44,0,0,128,0,0,30,38,194,24,0,38,0,11,0,78,467,1,0,251,245,124,121,89,38
"381",0,164,0,201,95,81,186,1,486,523,1,0,273,1,201,332,0,388,437,5,1798,0,0,875,0,53,306,518,849,0,349,0,0,816,0,0,238,188,1667,146,0,340,0,96,0,626,3954,0,0,1735,1851,877,734,805,199
"2725666",0,6940,0,10485,3323,2560,6785,0,21470,14737,0,0,9275,0,4469,10132,0,11365,13254,1,54829,0,0,32876,0,1921,9146,14776,25563,0,10353,0,0,38343,7,0,6925,9208,50813,3896,0,10673,0,1879,0,25889,115632,0,0,61802,64877,30246,29148,23417,9671
"2854036",0,16,1,30,11,0,10,1,52,22,0,0,18,0,18,12,0,20,30,2,127,0,0,58,0,2,14,14,41,0,27,0,0,69,0,0,10,16,82,11,0,23,1,8,0,44,186,0,0,83,100,50,43,69,26
"2267699",0,29,2,41,14,7,23,0,58,42,0,0,30,0,13,27,0,46,50,0,153,0,0,75,0,10,31,39,86,1,19,0,0,114,0,0,20,21,162,14,0,38,0,11,0,88,353,0,0,169,169,75,65,78,34
"1756988",0,15,0,14,9,5,21,0,31,31,0,0,15,1,15,13,0,28,46,1,128,0,0,53,0,4,22,25,45,0,24,0,0,72,1,0,10,23,92,8,0,29,0,4,0,51,283,0,0,98,129,58,38,69,17
"83263",0,23,0,26,28,9,35,0,49,35,0,0,33,0,29,34,0,17,30,0,185,0,0,88,0,4,23,31,36,0,14,0,0,100,0,0,13,33,142,14,0,26,0,13,0,94,338,0,0,113,198,107,78,86,25
"2718938",0,13,0,12,1,6,15,0,32,16,0,0,7,0,10,19,0,22,19,1,87,0,0,39,0,5,12,16,27,0,9,0,0,46,0,0,27,23,63,1,0,21,0,0,0,35,184,0,0,81,104,36,43,55,20
"555316",0,14,0,12,7,7,21,0,33,26,1,0,12,0,7,13,0,13,26,0,115,0,0,51,0,2,18,24,54,0,19,0,0,79,0,0,10,12,91,15,0,22,0,7,0,50,186,0,0,112,131,64,47,49,21
"538381",0,44,0,47,23,10,34,0,125,70,0,0,36,0,33,53,0,57,79,1,306,0,0,133,0,9,40,61,87,0,56,0,0,196,1,0,21,42,244,21,0,30,0,16,0,115,520,0,0,255,282,158,129,117,55
"3016006",0,20,2,38,9,6,35,0,71,51,0,0,19,0,23,41,0,24,48,1,167,0,0,88,0,7,29,50,60,0,33,1,0,106,0,0,26,31,127,19,0,34,0,8,0,64,359,0,0,171,183,100,74,96,17
"187304",0,29,0,19,5,1,6,0,53,22,0,0,19,0,7,30,0,25,20,0,97,0,0,60,0,3,26,23,46,0,20,0,0,94,0,0,19,38,64,1,0,31,0,9,0,76,233,0,0,107,129,59,64,56,16
"2603276",0,28,0,26,16,4,21,0,58,39,0,0,25,0,13,46,0,23,48,1,152,4,0,77,0,13,31,58,66,0,17,2,0,103,0,0,21,26,113,23,1,32,0,11,0,72,255,1,0,142,136,91,70,100,31
"925818",0,29,0,34,12,9,36,0,69,42,0,0,31,0,16,38,0,25,37,0,162,0,0,91,0,8,33,48,78,0,36,0,0,105,0,0,9,41,127,13,0,28,0,2,0,75,337,0,0,140,167,86,91,108,37
"2984843",0,26,1,46,27,12,101,2,157,66,0,1,35,0,58,35,0,45,67,0,282,0,0,123,0,22,91,69,106,0,80,0,0,191,0,2,33,46,194,28,0,68,0,13,0,130,481,0,0,234,222,141,133,126,55
"1479019",0,88,0,62,41,34,63,2,100,56,0,0,177,0,53,186,0,63,141,0,529,0,0,246,0,55,79,127,206,0,74,0,0,200,0,0,108,89,461,63,0,81,0,44,0,287,775,0,3,608,470,184,175,307,69
"410",0,82,0,103,41,31,82,0,177,155,0,0,94,0,77,115,0,98,148,0,490,0,0,264,0,15,82,105,228,1,107,0,0,390,0,0,73,121,438,80,0,119,0,28,0,238,998,0,0,495,500,274,221,292,81
"2202827",0,21,0,36,18,9,15,0,85,48,0,0,39,0,21,31,0,43,41,0,166,0,0,91,0,13,31,51,73,0,37,0,0,164,0,0,34,30,178,6,0,28,0,12,0,110,353,0,0,186,208,88,93,74,33
"570505",0,21,0,32,18,10,39,0,82,53,0,0,44,0,32,33,0,58,56,1,217,2,0,136,0,11,30,55,78,0,51,0,0,169,0,0,25,25,153,20,0,50,0,8,0,100,428,0,0,220,205,111,95,109,52
"2202825",0,51,0,43,22,12,51,0,106,84,0,0,43,0,28,31,0,48,64,1,303,0,0,157,0,14,62,45,91,0,42,0,0,176,0,1,40,49,214,19,0,33,0,17,0,134,518,0,0,248,292,140,121,156,39
"2897334",0,74,0,75,47,48,84,0,132,154,0,0,106,0,127,128,0,131,183,2,528,0,0,286,0,40,123,172,212,0,114,0,0,229,0,0,109,88,381,64,0,155,0,37,0,182,1042,0,0,423,536,281,186,392,105
"223967",0,514,3,438,242,203,460,0,852,907,0,1,671,1,848,666,0,789,1125,1,3265,0,0,1782,0,190,550,911,1299,0,664,0,0,1551,0,0,522,474,2272,493,1,850,0,233,0,915,6302,0,0,2614,3113,1824,1286,2287,615
"2807101",0,59,0,53,22,13,40,0,94,63,0,0,41,0,39,60,0,43,77,1,288,0,0,207,0,9,53,79,120,0,47,0,0,212,0,0,39,54,237,29,0,61,0,21,0,127,597,0,0,253,287,162,150,149,50
"2651334",0,39,0,23,19,12,54,0,95,51,0,0,39,0,36,51,0,37,47,1,212,0,0,95,0,7,21,36,102,0,51,0,0,107,0,0,20,44,180,18,0,49,0,11,0,87,409,0,0,177,215,117,89,94,45
"1850374",0,45,2,52,18,11,39,0,104,67,0,0,42,0,41,64,0,50,74,0,253,0,0,158,0,19,45,71,117,0,44,0,0,220,0,0,54,40,247,13,0,59,0,14,1,148,609,0,0,256,316,160,148,142,33
"2789216",0,186,0,143,85,67,144,0,368,252,1,0,179,1,175,177,0,283,307,2,1075,0,0,614,0,61,176,275,412,0,260,0,0,665,0,0,181,157,944,153,0,169,0,61,0,467,2263,0,0,799,1004,465,460,681,182
"2419844",0,47,0,59,32,18,58,0,152,120,0,0,60,0,58,81,0,69,133,0,390,0,0,261,0,23,42,111,181,0,87,0,0,250,0,0,37,74,330,42,0,95,0,24,0,157,857,0,0,378,467,292,178,223,61
"2709380",0,98,0,108,54,24,86,3,187,141,0,0,112,1,56,110,0,109,125,1,532,0,0,242,0,22,81,139,240,0,80,0,0,412,0,0,69,108,554,56,0,130,1,23,0,256,1035,0,0,522,512,275,225,254,97
"2820278",0,40,2,46,17,8,53,0,116,54,0,0,39,0,15,30,0,44,57,1,298,0,0,153,0,10,45,53,107,0,40,0,0,217,0,0,37,58,189,23,0,47,0,16,0,138,470,0,0,248,250,120,114,100,67
"2562284",0,115,0,135,44,46,100,0,364,228,0,0,143,0,56,212,0,187,221,0,848,0,0,463,0,44,147,248,449,1,204,0,1,577,0,0,98,108,893,89,0,199,0,30,0,435,2105,1,0,869,919,422,441,375,149
"529",0,25,16,27,14,15,27,5,112,57,0,0,28,0,15,41,0,49,45,0,181,0,2,102,0,9,19,27,91,0,18,0,0,133,0,2,16,23,106,17,0,30,0,7,12,126,371,0,0,111,147,129,69,65,11
"2816454",0,40,2,23,14,15,10,0,55,42,0,0,35,0,8,29,0,27,34,3,156,0,0,103,0,3,15,54,63,1,43,0,0,113,0,0,14,28,103,10,0,62,0,10,0,49,310,0,0,174,167,105,78,102,32
"1349819",0,30,0,25,5,9,19,0,50,42,0,0,29,0,29,37,0,40,58,0,162,0,0,109,0,7,15,46,86,0,48,0,0,117,0,0,21,41,154,17,0,28,0,4,0,82,323,0,0,143,152,93,77,103,30
"2758041",0,21,2,25,6,7,29,0,36,35,0,0,18,0,10,21,0,13,41,0,109,0,0,54,0,2,19,30,42,0,25,0,0,97,0,0,14,23,94,12,0,11,3,3,0,61,193,2,0,121,144,57,55,50,24
"370622",0,26,0,34,9,4,36,0,42,28,0,0,24,0,20,34,0,31,40,0,164,0,0,78,0,6,26,55,71,0,13,0,0,112,0,0,17,24,140,20,0,35,0,7,1,76,266,0,0,115,153,58,73,59,20
"2906072",0,29,0,25,22,14,25,1,86,61,0,0,27,0,22,33,0,38,33,0,168,0,0,121,0,24,42,46,92,1,27,0,0,147,1,0,20,33,149,12,0,38,0,17,0,111,372,0,0,158,170,87,78,93,44
"1427356",0,32,1,31,14,16,32,1,64,88,0,0,29,0,34,50,0,49,86,0,288,0,0,132,0,15,47,102,92,0,45,0,0,108,0,0,28,36,213,33,0,53,0,9,0,114,520,0,0,285,318,159,132,128,39
"3019544",0,70,0,50,23,15,58,0,168,118,0,0,69,0,74,100,0,89,128,0,401,0,0,212,0,21,86,120,200,0,57,0,0,305,0,0,50,59,393,34,0,85,0,6,0,171,1026,0,0,496,528,235,225,229,76
"717785",0,23,0,16,6,3,13,0,39,32,0,0,16,0,13,35,0,40,44,3,109,0,0,56,0,10,17,55,58,0,32,0,0,85,0,0,21,28,129,12,0,26,0,9,0,46,268,0,0,149,159,73,72,71,26
"53399",0,50,0,73,33,16,41,0,157,105,0,0,51,0,39,75,1,73,102,0,322,0,0,202,0,21,45,98,159,0,86,0,0,248,0,0,32,70,340,37,0,73,0,10,0,191,724,0,0,383,424,158,185,185,75
"674703",0,603,0,681,281,209,580,0,1589,1577,0,0,825,0,427,1036,0,1194,1401,0,5034,0,0,3119,0,175,802,1533,2457,0,984,0,0,3079,0,0,707,699,5505,359,0,1000,0,149,0,2151,12799,0,0,5007,4934,2304,2329,1943,721
"1069",0,19,0,16,5,7,15,0,38,22,0,1,14,0,11,13,0,33,24,0,106,0,0,36,0,1,14,31,35,0,21,0,0,82,0,0,13,23,108,6,0,21,0,5,0,39,218,0,0,107,105,55,32,44,12
"2498452",0,5,0,11,10,6,10,0,32,34,0,0,19,0,20,17,0,18,29,0,87,0,0,107,0,4,25,33,49,0,21,0,0,63,0,0,18,10,99,4,0,24,0,1,0,33,222,0,0,99,120,73,49,50,16
"1736675",0,27,1,34,8,9,25,1,78,36,0,1,42,0,13,45,1,40,43,3,192,0,0,91,0,13,31,29,74,0,57,0,0,125,0,0,31,31,129,17,0,35,0,3,1,69,339,1,0,146,154,54,89,88,35
"400770",0,22,1,29,11,4,9,1,57,40,1,0,21,0,6,32,0,22,24,0,124,0,0,86,0,14,21,46,46,0,20,0,0,87,0,0,14,15,97,7,0,37,0,5,1,66,286,0,2,113,151,69,59,59,20
"1447062",0,14,1,26,13,4,15,0,38,18,0,1,17,0,17,31,1,24,22,4,115,0,0,57,0,5,27,34,35,1,15,0,0,65,0,0,15,22,127,12,0,20,0,2,0,71,202,0,0,92,116,35,53,46,13
"1335043",0,23,2,15,9,2,16,0,39,30,0,0,24,0,23,44,0,32,25,0,133,0,0,66,0,3,30,31,58,0,22,0,0,97,0,0,10,12,111,11,0,42,0,6,0,38,237,0,0,144,141,51,68,64,7
"1002546",0,25,3,49,16,6,38,0,97,70,0,0,42,0,42,33,0,68,74,6,211,0,0,111,0,11,41,67,110,0,44,0,0,182,0,0,31,41,203,13,0,53,0,8,0,140,517,0,0,265,248,140,144,115,42
"2599640",0,1063,0,1187,496,217,1040,0,2755,1569,0,0,764,0,517,945,0,1157,1373,0,9748,0,1,3362,0,216,856,1562,2583,0,1076,0,0,5343,0,1,711,1272,5106,427,0,1053,0,276,0,3568,11887,0,0,6034,6515,3019,2898,2479,1264
"2969621",0,898,0,963,385,213,903,0,2438,1178,0,0,691,0,334,763,0,931,1121,1,7954,0,0,2690,0,189,686,1126,2038,0,782,0,0,4187,0,0,589,973,4444,390,1,874,0,209,0,2945,10048,0,0,4902,5169,2651,2438,2010,1129
"1792307",0,634,0,640,253,129,581,0,1587,915,0,0,452,0,279,539,0,577,721,0,5264,0,0,1753,0,99,499,819,1309,0,519,0,0,2821,1,0,372,624,3017,247,0,588,0,127,0,2028,6498,0,0,3227,3474,1721,1597,1391,731
"151416",0,8066,0,8530,3788,1675,7394,0,21768,11586,0,0,6304,0,3771,7247,0,8263,10103,0,77220,0,0,24029,0,1545,6450,11445,19481,0,7442,0,0,40067,0,0,5282,8513,40014,3056,0,7839,0,1916,1,26828,93080,0,0,45581,47165,22900,21952,18324,9715
"3068632",0,880,0,928,373,158,808,0,2349,1169,0,0,643,0,439,781,0,898,1006,0,7731,0,0,2458,0,155,694,1090,1886,0,766,0,0,4391,0,0,549,978,4062,303,0,869,0,226,0,2944,9117,0,0,4475,5070,2389,2204,1756,1033
"569860",0,21,0,31,6,4,15,0,38,32,0,1,19,0,15,23,0,28,35,1,131,0,0,55,0,4,15,26,61,0,20,0,0,105,0,1,17,35,106,19,0,28,0,5,0,73,231,0,0,154,149,65,66,74,16
"2293567",0,34,0,38,16,15,35,0,90,46,0,0,31,0,26,35,0,44,45,1,205,0,0,109,0,14,29,68,80,0,30,0,0,121,0,0,19,39,126,20,0,43,4,9,0,97,366,0,0,154,206,103,90,107,36
"2822761",0,9,0,26,11,4,17,0,31,48,0,0,18,0,14,29,0,23,40,0,125,0,0,74,0,7,25,29,65,0,32,0,0,91,0,0,19,21,84,3,0,21,0,7,0,79,277,0,0,129,139,60,57,61,20
"227605",0,23,0,32,12,7,32,0,75,47,0,0,21,0,19,23,0,23,41,0,142,0,0,102,0,8,29,40,55,0,37,0,0,129,0,0,19,39,125,7,1,23,0,6,0,97,320,0,0,161,157,70,63,59,39
"442121",0,64,0,75,26,15,83,0,210,101,0,0,88,0,44,84,0,94,105,1,325,1,1,164,0,16,47,112,141,0,86,0,1,285,0,0,41,69,363,43,0,83,0,14,0,210,783,0,0,345,327,196,159,186,72
"1482074",0,33,0,42,11,10,40,0,94,65,0,0,42,0,20,33,0,47,59,0,229,0,0,119,0,10,31,52,99,0,56,0,0,161,0,0,26,37,209,14,0,43,0,10,0,102,408,0,0,230,184,75,97,79,52
"1940610",0,110,1,143,54,36,137,0,329,217,1,0,115,1,82,129,0,133,244,1,931,0,0,454,0,41,119,226,366,0,153,0,0,615,1,0,98,139,719,74,0,142,0,31,0,459,1782,0,0,818,937,424,362,360,144
"2593653",0,39,2,55,17,10,27,0,91,72,0,0,51,0,41,58,0,49,66,0,241,0,0,149,0,7,38,61,103,0,63,0,0,155,1,0,34,54,212,15,0,48,0,6,0,121,515,0,0,250,286,117,122,104,54
"256618",0,34,0,30,16,7,32,0,97,37,1,1,23,0,12,27,0,27,40,0,198,0,0,96,0,1,36,40,74,0,27,0,0,135,0,2,28,23,159,19,0,28,0,2,0,85,436,0,0,190,220,84,82,78,35
"444444",0,32,0,42,12,7,37,0,60,47,0,0,33,0,10,39,0,40,40,0,157,0,0,101,0,17,34,57,90,0,36,0,0,136,0,0,28,22,182,13,0,25,1,11,0,92,329,0,0,166,185,101,95,70,34
"2654282",0,18,0,22,7,3,14,0,59,31,0,0,15,0,3,33,0,26,50,0,125,0,0,67,0,4,27,32,50,0,16,0,0,87,0,0,17,26,124,3,0,15,0,6,0,50,269,0,0,124,123,48,82,54,13
"391905",0,16,0,30,6,8,10,0,51,44,0,0,29,0,14,30,0,26,31,0,105,0,0,66,0,9,32,32,58,0,21,0,0,83,0,0,18,30,107,10,0,11,0,3,0,54,301,0,0,144,149,76,70,66,24
"426",0,28,0,30,13,9,18,0,61,46,0,0,22,0,23,28,0,33,50,0,194,0,0,122,0,5,22,40,73,0,30,0,0,138,0,0,26,27,156,6,0,31,0,6,0,120,341,0,0,207,188,113,100,100,36
"1852022",0,19,2,14,4,2,4,0,29,32,0,0,13,0,13,20,0,16,25,1,65,0,0,55,0,6,18,33,52,0,18,0,0,90,0,0,9,25,67,19,0,8,0,2,0,24,151,0,0,77,85,55,51,41,22
"1079",0,39,0,56,20,6,51,0,118,65,0,0,42,1,32,53,0,62,70,0,298,0,0,166,0,3,37,82,125,0,44,0,0,187,0,0,38,54,280,19,0,48,0,6,0,131,629,0,1,294,317,158,148,106,55
"2233851",0,48,0,44,15,22,38,0,97,109,0,0,41,0,25,47,0,49,62,1,316,0,0,166,0,12,25,83,152,0,64,0,0,154,0,1,35,49,257,15,0,60,0,3,0,106,624,0,0,222,242,152,113,145,46
"2795690",0,51,0,57,33,14,58,0,133,92,0,0,46,0,52,73,0,96,99,2,414,0,0,215,0,19,68,130,160,0,83,0,0,253,0,0,50,53,320,41,0,78,0,16,0,193,737,0,0,368,354,220,170,190,57
"1437009",0,60,2,48,19,23,66,0,127,90,0,0,56,0,38,106,0,78,78,0,380,0,0,217,0,12,72,104,137,0,48,0,0,244,0,0,41,64,295,32,0,86,0,13,0,171,666,0,0,357,301,163,150,151,72
"2928472",0,19,0,30,12,9,17,0,75,46,0,0,26,0,19,28,0,37,51,0,169,0,0,88,0,3,30,48,73,0,38,0,0,118,1,0,21,30,164,19,0,38,0,3,1,86,343,0,0,147,171,77,94,100,17
"3072793",0,15,2,33,12,8,24,0,58,32,0,0,20,0,11,21,0,33,32,0,131,0,0,92,0,8,18,37,48,0,12,0,0,98,0,0,17,31,110,15,0,35,0,8,0,90,259,0,0,119,123,54,49,55,25
"2528642",0,22,0,24,9,0,10,0,44,12,0,1,8,0,23,14,0,21,23,1,76,0,0,40,0,13,18,35,41,0,22,0,0,86,0,0,11,37,88,11,0,23,0,6,0,35,231,0,0,90,100,50,49,40,47
"1961362",0,145,0,201,66,70,143,0,408,367,0,0,170,0,114,150,0,233,407,0,945,0,0,624,0,69,182,408,484,0,277,0,0,770,0,3,146,110,871,136,0,213,4,90,1,430,2656,0,0,857,1091,642,424,537,199
"3018036",0,111,0,121,43,36,110,0,244,119,0,2,84,0,96,89,0,106,130,0,548,3,0,323,0,23,79,156,172,0,122,0,0,447,0,0,59,93,439,74,0,82,0,23,0,279,935,0,1,475,367,273,187,258,112
"2653203",0,117,0,140,47,63,159,0,354,201,0,0,146,0,142,149,0,187,250,0,835,0,1,347,1,27,134,263,316,0,150,0,0,619,1,0,124,153,672,74,0,186,0,52,0,451,1690,0,0,592,756,369,302,486,152
"2804617",0,37,0,19,16,16,24,0,72,49,0,0,43,0,25,29,0,35,40,0,189,0,0,101,0,8,37,67,77,0,32,0,0,124,0,0,26,23,216,28,0,47,0,10,0,77,411,0,0,162,153,106,88,113,36
"2991074",0,56,1,48,42,24,76,0,171,84,0,0,46,0,47,65,0,50,96,0,334,0,0,209,0,13,59,115,120,0,83,0,0,263,0,0,56,91,285,50,0,75,0,26,0,175,696,0,0,268,278,185,105,179,82
"2937788",0,106,0,83,56,29,96,0,201,168,0,0,108,0,115,94,0,136,141,0,582,0,0,278,0,24,85,185,225,0,103,2,0,312,0,0,94,112,428,62,0,136,0,28,0,257,1003,0,1,438,501,290,229,295,105
"399176",0,292,0,288,151,88,281,0,795,263,0,0,217,0,167,235,1,237,328,1,1099,0,0,681,0,52,183,351,376,0,194,1,2,1417,0,0,181,288,944,113,0,227,1,88,0,865,2042,1,0,850,837,494,376,562,315
