"","freq","prev","p.freq","p.prev","p","contaminant"
"85336",4.76093083215885e-05,24,NA,0.73003663003663,0.73003663003663,TRUE
"172042",0.000211253768136758,41,NA,0.85042735042735,0.85042735042735,FALSE
"169480",0.00104711107454259,44,NA,0.868009768009768,0.868009768009768,FALSE
"2047",6.46235264150136e-06,28,NA,0.761538461538461,0.761538461538461,TRUE
"3142261",1.29906235343714e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"936902",9.68599244679157e-08,3,NA,0.532600732600733,0.532600732600733,TRUE
"1273",2.7714630576914e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"574650",2.0932727858828e-05,32,NA,0.791086691086691,0.791086691086691,TRUE
"2853258",4.23990114565038e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2986919",2.9086924250877e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"1933880",1.58419773262538e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"3023076",1.09722066550173e-05,26,NA,0.285714285714286,0.285714285714286,TRUE
"256701",0.000173287451086751,39,NA,0.838095238095238,0.838095238095238,FALSE
"162496",4.25018580943629e-05,34,NA,0.805128205128205,0.805128205128205,FALSE
"2979324",1.2903175491993e-05,35,NA,0.811965811965812,0.811965811965812,FALSE
"3041264",2.38946462380217e-05,3,NA,0.532600732600733,0.532600732600733,TRUE
"2735317",1.22175381382437e-05,31,NA,0.783882783882784,0.783882783882784,TRUE
"2735316",3.99693481502079e-06,20,NA,0.696581196581197,0.696581196581197,TRUE
"29320",3.43103354196585e-07,3,NA,0.532600732600733,0.532600732600733,TRUE
"1618207",0.000280975321542622,64,NA,0.957142857142857,0.957142857142857,FALSE
"2600320",5.95694856071745e-06,21,NA,0.705128205128205,0.705128205128205,TRUE
"1548602",1.6377017581168e-06,11,NA,0.614163614163614,0.614163614163614,TRUE
"2020377",1.2006361684328e-05,47,NA,0.516483516483516,0.516483516483516,TRUE
"37927",1.61589437642534e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"3073268",0.000222842883364758,64,NA,0.957142857142857,0.957142857142857,FALSE
"2567881",4.36374482475443e-05,49,NA,0.538461538461539,0.538461538461539,TRUE
"169134",3.11596857487801e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"678932",7.38399535138345e-05,12,NA,0.623809523809524,0.623809523809524,TRUE
"1646",1.84107728953246e-06,16,NA,0.661172161172161,0.661172161172161,TRUE
"2904790",1.74002443926263e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"2962632",1.58615195522546e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2704467",1.31129377388375e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"3073064",1.70594493863514e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2591145",3.15117622067222e-05,57,NA,0.931501831501832,0.931501831501832,FALSE
"2003551",2.45975890882304e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2968084",1.52712446300386e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"11",1.94099670415892e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2566013",1.47668507555168e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2968083",1.65527597437598e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"2819978",0.000536606528330073,70,NA,0.974358974358974,0.974358974358974,FALSE
"2816956",2.68301199280495e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"2608402",1.30092506047943e-05,42,NA,0.856410256410256,0.856410256410256,FALSE
"76862",3.0543636765238e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"1179673",2.22449412025581e-05,52,NA,0.90952380952381,0.90952380952381,FALSE
"545619",1.20212034183972e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2758442",2.15758674994191e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2999062",3.47800454296283e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"2575923",4.15614243794191e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2886045",2.55971340831608e-05,29,NA,0.769108669108669,0.769108669108669,TRUE
"273384",7.69305491959702e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2898795",5.50092710682727e-06,21,NA,0.705128205128205,0.705128205128205,TRUE
"1496080",3.95756882395802e-05,40,NA,0.844322344322344,0.844322344322344,FALSE
"2697565",0.000346614401415047,29,NA,0.769108669108669,0.769108669108669,TRUE
"358099",1.62481481798935e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"1136497",1.06227743711506e-05,24,NA,0.73003663003663,0.73003663003663,TRUE
"2909672",1.68386502101695e-05,36,NA,0.818681318681319,0.818681318681319,FALSE
"443156",1.33269195239377e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2714941",1.15473239857177e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2963431",1.48693004674591e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2761047",1.23153138282259e-05,33,NA,0.798168498168498,0.798168498168498,TRUE
"3115209",1.23309793761691e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"857417",2.82907794024209e-05,44,NA,0.483516483516483,0.483516483516483,TRUE
"53458",7.29043350305972e-05,58,NA,0.637362637362637,0.637362637362637,TRUE
"262209",2.35479931977186e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"1285192",6.15893383098971e-06,28,NA,0.761538461538461,0.761538461538461,TRUE
"1658671",0.000251901106252942,64,NA,0.957142857142857,0.957142857142857,FALSE
"53358",7.73921842735618e-06,37,NA,0.825274725274725,0.825274725274725,FALSE
"2571029",8.35467134607923e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"556288",0.000282339123076124,74,NA,0.983394383394383,0.983394383394383,FALSE
"2942909",0.000236696671885211,68,NA,0.969108669108669,0.969108669108669,FALSE
"1652028",5.09329580558701e-05,54,NA,0.593406593406593,0.593406593406593,TRUE
"1630135",1.14069216808252e-05,24,NA,0.73003663003663,0.73003663003663,TRUE
"1667168",2.90242608051535e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"521392",9.74914658840927e-06,43,NA,0.862271062271062,0.862271062271062,FALSE
"2819238",2.55043753445918e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"1133546",1.87474689104197e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2934161",2.60783941800967e-05,46,NA,0.505494505494505,0.505494505494505,TRUE
"2508882",6.02567128442313e-05,58,NA,0.935531135531136,0.935531135531136,FALSE
"1288636",6.05838564944208e-05,51,NA,0.56043956043956,0.56043956043956,TRUE
"2594265",1.72761606166936e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2593973",3.15157518891549e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2283195",3.18954473772589e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2908651",6.40123665527016e-06,38,NA,0.831746031746032,0.831746031746032,FALSE
"767452",1.81641968961991e-05,44,NA,0.483516483516483,0.483516483516483,TRUE
"1758689",2.56533476188337e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"247333",1.44636580404577e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2917725",2.53972767467602e-05,54,NA,0.918681318681319,0.918681318681319,FALSE
"2589797",1.81455991657664e-05,46,NA,0.505494505494505,0.505494505494505,TRUE
"2585135",3.71200129750923e-05,53,NA,0.914163614163614,0.914163614163614,FALSE
"2483799",2.43761447280462e-05,55,NA,0.923076923076923,0.923076923076923,FALSE
"2587808",1.29798493227886e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"186189",2.16345997807039e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"372663",2.55670956518026e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"3024246",1.5715861411912e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"3030830",2.66342328721315e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2714931",4.46527479489982e-05,55,NA,0.604395604395604,0.604395604395604,TRUE
"60920",2.42489104407323e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"43674",0.000170045944433081,37,NA,0.825274725274725,0.825274725274725,FALSE
"2881056",1.87659525088751e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"3075620",1.82979546923272e-06,26,NA,0.746031746031746,0.746031746031746,TRUE
"1930058",0.000326073814908599,65,NA,0.714285714285714,0.714285714285714,TRUE
"2897774",8.99586835007502e-06,33,NA,0.798168498168498,0.798168498168498,TRUE
"2603206",2.67594987605926e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"1535208",2.04096371626784e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"571913",1.03023777217124e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"1274",4.2785021035617e-05,48,NA,0.527472527472527,0.527472527472527,TRUE
"1276",2.9002006257407e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2716227",4.5409519655905e-06,30,NA,0.776556776556776,0.776556776556776,TRUE
"1863",0.000217185727727907,45,NA,0.873626373626374,0.873626373626374,FALSE
"84757",2.42899138789605e-05,55,NA,0.923076923076923,0.923076923076923,FALSE
"2039",0.000325822941499647,40,NA,0.844322344322344,0.844322344322344,FALSE
"2975688",1.6025078138844e-05,30,NA,0.776556776556776,0.776556776556776,TRUE
"2903881",2.64505896778578e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"3129111",1.23055116795202e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2903884",1.41638260310607e-05,35,NA,0.811965811965812,0.811965811965812,FALSE
"2903816",5.09876538119363e-06,30,NA,0.776556776556776,0.776556776556776,TRUE
"2975702",1.12080033211309e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2903801",2.08123190375229e-06,26,NA,0.746031746031746,0.746031746031746,TRUE
"2903768",7.61990784377226e-06,42,NA,0.856410256410256,0.856410256410256,FALSE
"3028711",2.56130266088485e-05,27,NA,0.753846153846154,0.753846153846154,TRUE
"1841249",2.58537299536661e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2930049",7.25093518792854e-06,13,NA,0.633333333333333,0.633333333333333,TRUE
"2975748",1.01126298275486e-06,14,NA,0.642735042735043,0.642735042735043,TRUE
"2931983",2.76581239632018e-06,27,NA,0.753846153846154,0.753846153846154,TRUE
"2136173",1.74711452115893e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2059884",8.08268535257863e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"2975749",1.49327089307275e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2976015",1.64131572821042e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2903797",1.50517462462136e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2975808",1.01177110113677e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"1522758",6.1434908229872e-06,22,NA,0.713553113553114,0.713553113553114,TRUE
"2903783",5.4665762467726e-06,34,NA,0.805128205128205,0.805128205128205,FALSE
"2903784",1.21430003427003e-05,42,NA,0.856410256410256,0.856410256410256,FALSE
"2903863",1.66895145114784e-05,52,NA,0.90952380952381,0.90952380952381,FALSE
"2903649",2.20741522472432e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"2975870",2.05132905916256e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"2744474",1.68635857701284e-05,37,NA,0.825274725274725,0.825274725274725,FALSE
"2903684",4.32465177854022e-06,8,NA,0.584493284493284,0.584493284493284,TRUE
"2825844",3.04869868098177e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"477697",1.20900007031557e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2975921",1.25678417197502e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2692234",2.17613493314792e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2903787",1.23823868057134e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"710705",1.65239191396213e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2975741",1.28313876669261e-05,38,NA,0.831746031746032,0.831746031746032,FALSE
"2903790",1.56109073411975e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2975728",2.27704492200799e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"3118085",7.34906374151526e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2966192",1.2468349024568e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2750011",2.28318604250986e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2175864",3.16861538463398e-05,60,NA,0.943223443223443,0.943223443223443,FALSE
"2855836",2.59096340080092e-06,25,NA,0.738095238095238,0.738095238095238,TRUE
"2975712",1.03645719268044e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2975809",6.44489909701775e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"3112165",2.6415257853816e-05,54,NA,0.918681318681319,0.918681318681319,FALSE
"2975736",1.89351055409921e-05,46,NA,0.505494505494505,0.505494505494505,TRUE
"2072505",2.53496604176053e-05,44,NA,0.483516483516483,0.483516483516483,TRUE
"2903665",7.80465410182755e-06,39,NA,0.838095238095238,0.838095238095238,FALSE
"2975701",1.00988928676851e-05,46,NA,0.505494505494505,0.505494505494505,TRUE
"2975705",6.96391652060058e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"3090667",4.13874747495306e-07,8,NA,0.584493284493284,0.584493284493284,TRUE
"2975713",7.88656873137526e-06,25,NA,0.274725274725275,0.274725274725275,TRUE
"2903659",1.41007460982616e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2903798",9.84914684673317e-06,41,NA,0.85042735042735,0.85042735042735,FALSE
"2975720",5.46782837646146e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2903669",1.64726759442222e-06,21,NA,0.705128205128205,0.705128205128205,TRUE
"2975740",2.06873907332242e-05,38,NA,0.831746031746032,0.831746031746032,FALSE
"2967224",1.29085375320043e-05,37,NA,0.825274725274725,0.825274725274725,FALSE
"2975947",2.46043629919555e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2751189",1.38561171295808e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2903788",1.70310449869836e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2903657",1.42009109690343e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2840373",1.91755101010975e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2903817",1.50139784559266e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2903646",4.43743003911125e-06,29,NA,0.769108669108669,0.769108669108669,TRUE
"2721246",1.8660109890805e-05,33,NA,0.798168498168498,0.798168498168498,TRUE
"2721173",1.85589812725103e-05,42,NA,0.856410256410256,0.856410256410256,FALSE
"2975842",2.91159761638898e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"2903641",9.03934773624735e-06,38,NA,0.831746031746032,0.831746031746032,FALSE
"3041497",2.23938506057181e-07,6,NA,0.564102564102564,0.564102564102564,TRUE
"3125779",9.84310272568159e-06,41,NA,0.450549450549451,0.450549450549451,TRUE
"2951988",1.91172774652462e-06,24,NA,0.73003663003663,0.73003663003663,TRUE
"1851167",2.32841128690813e-05,38,NA,0.831746031746032,0.831746031746032,FALSE
"2136401",2.80631038004649e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"2975752",1.29292647596162e-05,37,NA,0.825274725274725,0.825274725274725,FALSE
"659352",2.56304181169124e-05,53,NA,0.914163614163614,0.914163614163614,FALSE
"2975923",6.48950394560012e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2975945",1.93429997748772e-07,8,NA,0.584493284493284,0.584493284493284,TRUE
"2903808",7.99971959996722e-07,15,NA,0.652014652014652,0.652014652014652,TRUE
"2975719",1.6313441332299e-06,16,NA,0.661172161172161,0.661172161172161,TRUE
"2903885",2.2782678451389e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"2903654",8.28722970689442e-06,39,NA,0.838095238095238,0.838095238095238,FALSE
"3020055",7.21411884638985e-06,28,NA,0.761538461538461,0.761538461538461,TRUE
"2903878",1.49254184663849e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2975917",1.1372519037637e-05,40,NA,0.844322344322344,0.844322344322344,FALSE
"444103",2.28954873428124e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"2975777",3.4171737702629e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"3096006",1.64555878965294e-05,31,NA,0.783882783882784,0.783882783882784,TRUE
"1664033",7.37933743019003e-05,19,NA,0.687912087912088,0.687912087912088,TRUE
"3061628",5.0102791376737e-06,35,NA,0.811965811965812,0.811965811965812,FALSE
"2975710",1.59753010715425e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2903831",9.76702821785401e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2949637",2.08878042322708e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"1984801",3.49042033922975e-05,12,NA,0.623809523809524,0.623809523809524,TRUE
"2903835",6.87229279183204e-06,40,NA,0.844322344322344,0.844322344322344,FALSE
"3081768",1.88937647342289e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"1821625",1.54043139383261e-05,30,NA,0.776556776556776,0.776556776556776,TRUE
"2939414",7.98249452478913e-06,27,NA,0.753846153846154,0.753846153846154,TRUE
"2903830",7.81712390173471e-06,29,NA,0.769108669108669,0.769108669108669,TRUE
"1577075",1.49476445464687e-05,28,NA,0.761538461538461,0.761538461538461,TRUE
"2903867",1.06922577786416e-05,37,NA,0.825274725274725,0.825274725274725,FALSE
"2903874",2.79632722869972e-06,9,NA,0.594505494505495,0.594505494505495,TRUE
"2695266",9.53839002611496e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2684468",1.95208681780467e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2594462",2.01380190699078e-05,5,NA,0.553724053724054,0.553724053724054,TRUE
"1961713",6.94811676055335e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"2903894",9.74135169656119e-08,4,NA,0.543223443223443,0.543223443223443,TRUE
"2056258",6.68780388438062e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"2202000",1.42014813414329e-05,22,NA,0.713553113553114,0.713553113553114,TRUE
"2975756",1.3807504578848e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"3081765",3.73453540070975e-06,31,NA,0.783882783882784,0.783882783882784,TRUE
"2903786",1.19753768332602e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"2903671",9.58374088539468e-06,36,NA,0.818681318681319,0.818681318681319,FALSE
"2903672",1.21142529755029e-05,41,NA,0.450549450549451,0.450549450549451,TRUE
"2993654",0.00014830561934058,4,NA,0.543223443223443,0.543223443223443,TRUE
"2607753",9.43525929206096e-06,7,NA,0.574358974358974,0.574358974358974,TRUE
"2109593",1.13443991265405e-05,16,NA,0.661172161172161,0.661172161172161,TRUE
"2099584",2.24163753332908e-05,7,NA,0.574358974358974,0.574358974358974,TRUE
"2083284",5.19164739471623e-06,27,NA,0.753846153846154,0.753846153846154,TRUE
"1964449",1.51157633918247e-05,22,NA,0.713553113553114,0.713553113553114,TRUE
"1649184",2.39193306306427e-05,15,NA,0.652014652014652,0.652014652014652,TRUE
"1561022",2.86033092084039e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"3074897",2.79925255791627e-06,23,NA,0.721855921855922,0.721855921855922,TRUE
"3075825",3.3940388766046e-06,12,NA,0.623809523809524,0.623809523809524,TRUE
"646637",4.55881394595943e-06,13,NA,0.633333333333333,0.633333333333333,TRUE
"3108485",1.7782443154853e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"3144102",3.43937943762931e-06,20,NA,0.696581196581197,0.696581196581197,TRUE
"1795888",9.63646058221552e-06,21,NA,0.705128205128205,0.705128205128205,TRUE
"2903651",1.47864918861249e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"2975918",2.13550230595628e-06,23,NA,0.721855921855922,0.721855921855922,TRUE
"2903642",1.62702110700426e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2903638",6.552693703116e-06,38,NA,0.831746031746032,0.831746031746032,FALSE
"2903627",1.51793898783185e-06,24,NA,0.73003663003663,0.73003663003663,TRUE
"2975924",5.84800421232997e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"2879427",1.23129239920813e-05,30,NA,0.776556776556776,0.776556776556776,TRUE
"2866715",6.99138468481023e-05,59,NA,0.939438339438339,0.939438339438339,FALSE
"2721243",0.000567518952952223,53,NA,0.914163614163614,0.914163614163614,FALSE
"2833628",1.02475684116016e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2975943",8.14714074208786e-06,9,NA,0.594505494505495,0.594505494505495,TRUE
"2797167",2.67925999513219e-06,12,NA,0.623809523809524,0.623809523809524,TRUE
"2748873",1.20951857504703e-05,12,NA,0.623809523809524,0.623809523809524,TRUE
"2979468",5.66481090879398e-06,34,NA,0.805128205128205,0.805128205128205,FALSE
"2980556",1.12816718855645e-05,6,NA,0.564102564102564,0.564102564102564,TRUE
"2738410",5.58195542698724e-06,11,NA,0.614163614163614,0.614163614163614,TRUE
"2981136",1.17218182629785e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"2841662",1.01792241152311e-06,3,NA,0.532600732600733,0.532600732600733,TRUE
"2907545",1.26466297025307e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2971798",3.89221533005643e-06,9,NA,0.594505494505495,0.594505494505495,TRUE
"2975737",1.1068770032205e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2903883",4.73939602175409e-06,33,NA,0.798168498168498,0.798168498168498,TRUE
"2903880",4.34448668275656e-08,3,NA,0.532600732600733,0.532600732600733,TRUE
"2903876",1.34739994383387e-07,6,NA,0.564102564102564,0.564102564102564,TRUE
"2903872",1.20880250122363e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2975734",9.12850796816452e-06,25,NA,0.738095238095238,0.738095238095238,TRUE
"2903869",5.91118456546631e-06,37,NA,0.825274725274725,0.825274725274725,FALSE
"2903860",1.15289204790845e-05,20,NA,0.696581196581197,0.696581196581197,TRUE
"2903837",3.87862845147943e-07,7,NA,0.574358974358974,0.574358974358974,TRUE
"2903832",1.38829013772288e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"2975718",2.24063278056837e-07,8,NA,0.584493284493284,0.584493284493284,TRUE
"2903772",2.42638173108733e-05,35,NA,0.811965811965812,0.811965811965812,FALSE
"2975700",1.6597393351853e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"2903774",9.2072185114214e-06,37,NA,0.825274725274725,0.825274725274725,FALSE
"2975866",2.46660827124444e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"2903827",6.4764819101579e-06,23,NA,0.721855921855922,0.721855921855922,TRUE
"2975801",1.28146988014388e-05,40,NA,0.844322344322344,0.844322344322344,FALSE
"1911",3.05113185272463e-05,46,NA,0.879120879120879,0.879120879120879,FALSE
"2759525",1.08361706485125e-05,10,NA,0.604395604395604,0.604395604395604,TRUE
"1944",6.52100163145093e-07,14,NA,0.642735042735043,0.642735042735043,TRUE
"1783515",2.12272086967954e-05,33,NA,0.798168498168498,0.798168498168498,TRUE
"188770",6.62310809388549e-06,32,NA,0.791086691086691,0.791086691086691,TRUE
"132473",7.70135416983135e-06,37,NA,0.825274725274725,0.825274725274725,FALSE
"114686",1.55215208575664e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"68280",2.09294207067744e-05,38,NA,0.831746031746032,0.831746031746032,FALSE
"3031124",6.75871243289257e-06,28,NA,0.761538461538461,0.761538461538461,TRUE
"67296",8.47597051571698e-06,34,NA,0.805128205128205,0.805128205128205,FALSE
"2865673",4.52943639039875e-06,33,NA,0.798168498168498,0.798168498168498,TRUE
"1888",5.38541019780989e-05,54,NA,0.918681318681319,0.918681318681319,FALSE
"1886",0.000132555880615853,32,NA,0.791086691086691,0.791086691086691,TRUE
"83291",2.46381216877969e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"1927",2.48272872828042e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"1885",2.35569945251018e-05,40,NA,0.844322344322344,0.844322344322344,FALSE
"2875706",9.7060903662629e-06,41,NA,0.85042735042735,0.85042735042735,FALSE
"285450",1.31261151813141e-05,39,NA,0.838095238095238,0.838095238095238,FALSE
"1893",1.24955063331021e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"67267",2.38501696735624e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"67385",2.83618484287987e-05,56,NA,0.927350427350427,0.927350427350427,FALSE
"2014920",8.2793422919284e-06,38,NA,0.831746031746032,0.831746031746032,FALSE
"2964669",1.8412615591157e-05,41,NA,0.85042735042735,0.85042735042735,FALSE
"2981134",1.1726883332688e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"553510",1.92008545047439e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"1413221",1.20510054013634e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"47763",3.23101429934069e-05,53,NA,0.914163614163614,0.914163614163614,FALSE
"146819",3.07720000312578e-05,54,NA,0.918681318681319,0.918681318681319,FALSE
"68249",5.10860621588995e-06,31,NA,0.783882783882784,0.783882783882784,TRUE
"67581",1.56339534132868e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"1442032",1.79601311434e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"2867410",3.12162541170351e-05,51,NA,0.904761904761905,0.904761904761905,FALSE
"2496836",1.99582989696966e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"33903",3.55548457645884e-05,52,NA,0.90952380952381,0.90952380952381,FALSE
"1169025",4.58715300014055e-06,35,NA,0.811965811965812,0.811965811965812,FALSE
"68200",1.26081537695031e-05,42,NA,0.856410256410256,0.856410256410256,FALSE
"1355015",7.4492316764908e-06,45,NA,0.873626373626374,0.873626373626374,FALSE
"2878388",2.73992139713578e-05,60,NA,0.943223443223443,0.943223443223443,FALSE
"36818",2.73368630357576e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"2282738",2.13134692212143e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"452529",0.000149336304137785,65,NA,0.96031746031746,0.96031746031746,FALSE
"38300",9.92702216109244e-06,38,NA,0.831746031746032,0.831746031746032,FALSE
"33900",2.09894284665506e-05,33,NA,0.798168498168498,0.798168498168498,TRUE
"1077946",6.22732444965838e-06,43,NA,0.862271062271062,0.862271062271062,FALSE
"2686304",1.39372152288229e-05,48,NA,0.88974358974359,0.88974358974359,FALSE
"67367",7.18614660207468e-06,36,NA,0.395604395604396,0.395604395604396,TRUE
"67258",4.43254447118092e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2768068",1.05291364839688e-05,45,NA,0.873626373626374,0.873626373626374,FALSE
"348043",8.84035065731345e-06,41,NA,0.85042735042735,0.85042735042735,FALSE
"235987",1.93786484054708e-05,50,NA,0.8998778998779,0.8998778998779,FALSE
"42684",4.46712761677019e-05,51,NA,0.56043956043956,0.56043956043956,TRUE
"2768066",2.00571035391202e-05,44,NA,0.868009768009768,0.868009768009768,FALSE
"53451",1.7402747017332e-06,22,NA,0.713553113553114,0.713553113553114,TRUE
"42234",1.92702015336996e-05,49,NA,0.894871794871795,0.894871794871795,FALSE
"68232",3.65653175902594e-06,22,NA,0.713553113553114,0.713553113553114,TRUE
"67287",4.59265476464747e-06,35,NA,0.811965811965812,0.811965811965812,FALSE
"3051092",1.6175062399019e-05,43,NA,0.862271062271062,0.862271062271062,FALSE
"2293571",2.7494983397795e-05,47,NA,0.884493284493284,0.884493284493284,FALSE
"173860",1.26889350804886e-05,40,NA,0.844322344322344,0.844322344322344,FALSE
"1906",8.53592617541565e-05,36,NA,0.818681318681319,0.818681318681319,FALSE
